Chemical,Monitor,reading,direction,Date
AGOC-3A,8,0.488993,321.8,2016/4/19 19:00
Chlorodinine,6,0.470309,321.8,2016/4/19 19:00
Methylosmolene,5,0.423441,321.8,2016/4/19 19:00
Methylosmolene,8,0.416605,321.8,2016/4/19 19:00
Appluimonia,2,0.389933,321.8,2016/4/19 19:00
AGOC-3A,4,0.389436,321.8,2016/4/19 19:00
AGOC-3A,2,0.362582,321.8,2016/4/19 19:00
Methylosmolene,2,0.353253,321.8,2016/4/19 19:00
Appluimonia,5,0.349192,321.8,2016/4/19 19:00
AGOC-3A,3,0.315932,321.8,2016/4/19 19:00
Appluimonia,7,0.306631,321.8,2016/4/19 19:00
Chlorodinine,4,0.305853,321.8,2016/4/19 19:00
Appluimonia,6,0.299256,321.8,2016/4/19 19:00
Methylosmolene,4,0.27947,321.8,2016/4/19 19:00
Methylosmolene,1,0.279301,321.8,2016/4/19 19:00
AGOC-3A,5,0.273299,321.8,2016/4/19 19:00
Chlorodinine,5,0.236263,321.8,2016/4/19 19:00
AGOC-3A,6,0.201191,321.8,2016/4/19 19:00
Appluimonia,9,0.195372,321.8,2016/4/19 19:00
Chlorodinine,9,0.183957,321.8,2016/4/19 19:00
AGOC-3A,9,0.17967,321.8,2016/4/19 19:00
Chlorodinine,2,0.139876,321.8,2016/4/19 19:00
Appluimonia,4,0.136267,321.8,2016/4/19 19:00
Appluimonia,1,0.104005,321.8,2016/4/19 19:00
Chlorodinine,7,0.103944,321.8,2016/4/19 19:00
AGOC-3A,1,0.0511753,321.8,2016/4/19 19:00
AGOC-3A,7,0.00849451,321.8,2016/4/19 19:00
Chlorodinine,7,3.78418,319.6,2016/4/19 20:00
AGOC-3A,3,1.99302,319.6,2016/4/19 20:00
Appluimonia,7,1.36913,319.6,2016/4/19 20:00
Methylosmolene,3,1.21976,319.6,2016/4/19 20:00
Chlorodinine,3,1.11778,319.6,2016/4/19 20:00
Chlorodinine,2,0.963557,319.6,2016/4/19 20:00
AGOC-3A,8,0.937133,319.6,2016/4/19 20:00
Appluimonia,3,0.808779,319.6,2016/4/19 20:00
Methylosmolene,8,0.796167,319.6,2016/4/19 20:00
Chlorodinine,5,0.736297,319.6,2016/4/19 20:00
Chlorodinine,9,0.60327,319.6,2016/4/19 20:00
Appluimonia,8,0.563912,319.6,2016/4/19 20:00
AGOC-3A,6,0.560398,319.6,2016/4/19 20:00
Appluimonia,5,0.527975,319.6,2016/4/19 20:00
Chlorodinine,6,0.523544,319.6,2016/4/19 20:00
Methylosmolene,7,0.497385,319.6,2016/4/19 20:00
Methylosmolene,6,0.48184,319.6,2016/4/19 20:00
AGOC-3A,4,0.452585,319.6,2016/4/19 20:00
AGOC-3A,7,0.408612,319.6,2016/4/19 20:00
Appluimonia,6,0.386273,319.6,2016/4/19 20:00
Chlorodinine,1,0.375843,319.6,2016/4/19 20:00
Appluimonia,4,0.347041,319.6,2016/4/19 20:00
Chlorodinine,4,0.341021,319.6,2016/4/19 20:00
Methylosmolene,4,0.336936,319.6,2016/4/19 20:00
Appluimonia,2,0.295607,319.6,2016/4/19 20:00
Appluimonia,9,0.291317,319.6,2016/4/19 20:00
Methylosmolene,9,0.26027,319.6,2016/4/19 20:00
AGOC-3A,5,0.242422,319.6,2016/4/19 20:00
Chlorodinine,8,0.238547,319.6,2016/4/19 20:00
AGOC-3A,2,0.228763,319.6,2016/4/19 20:00
AGOC-3A,1,0.210018,319.6,2016/4/19 20:00
Methylosmolene,5,0.194747,319.6,2016/4/19 20:00
AGOC-3A,9,0.146285,319.6,2016/4/19 20:00
Appluimonia,1,0.0710367,319.6,2016/4/19 20:00
Methylosmolene,1,0.0555366,319.6,2016/4/19 20:00
Methylosmolene,2,0.00728853,319.6,2016/4/19 20:00
Appluimonia,3,1.05929,319.6,2016/4/19 21:00
AGOC-3A,3,0.948523,319.6,2016/4/19 21:00
Methylosmolene,3,0.919256,319.6,2016/4/19 21:00
Chlorodinine,8,0.910244,319.6,2016/4/19 21:00
Methylosmolene,6,0.852645,319.6,2016/4/19 21:00
Chlorodinine,3,0.804499,319.6,2016/4/19 21:00
Chlorodinine,7,0.790461,319.6,2016/4/19 21:00
Appluimonia,8,0.592643,319.6,2016/4/19 21:00
Chlorodinine,5,0.548125,319.6,2016/4/19 21:00
Methylosmolene,8,0.535616,319.6,2016/4/19 21:00
AGOC-3A,7,0.532206,319.6,2016/4/19 21:00
Methylosmolene,2,0.522911,319.6,2016/4/19 21:00
Chlorodinine,4,0.447697,319.6,2016/4/19 21:00
Appluimonia,1,0.432997,319.6,2016/4/19 21:00
Appluimonia,6,0.426415,319.6,2016/4/19 21:00
Appluimonia,4,0.401683,319.6,2016/4/19 21:00
Appluimonia,5,0.37677,319.6,2016/4/19 21:00
Chlorodinine,6,0.359182,319.6,2016/4/19 21:00
Methylosmolene,1,0.338702,319.6,2016/4/19 21:00
AGOC-3A,6,0.326345,319.6,2016/4/19 21:00
Chlorodinine,1,0.30919,319.6,2016/4/19 21:00
AGOC-3A,4,0.268359,319.6,2016/4/19 21:00
Methylosmolene,4,0.206231,319.6,2016/4/19 21:00
Methylosmolene,7,0.197775,319.6,2016/4/19 21:00
Appluimonia,7,0.175138,319.6,2016/4/19 21:00
Chlorodinine,2,0.16521,319.6,2016/4/19 21:00
Appluimonia,9,0.153492,319.6,2016/4/19 21:00
Appluimonia,2,0.14538,319.6,2016/4/19 21:00
AGOC-3A,9,0.0911574,319.6,2016/4/19 21:00
Chlorodinine,9,0.0898679,319.6,2016/4/19 21:00
Methylosmolene,5,0.048017,319.6,2016/4/19 21:00
AGOC-3A,8,0.046282,319.6,2016/4/19 21:00
AGOC-3A,5,0.0269893,319.6,2016/4/19 21:00
Methylosmolene,9,0.0135263,319.6,2016/4/19 21:00
AGOC-3A,2,0.010615,319.6,2016/4/19 21:00
AGOC-3A,1,0.00979132,319.6,2016/4/19 21:00
Chlorodinine,3,2.74564,319.6,2016/4/19 22:00
Appluimonia,3,2.31197,319.6,2016/4/19 22:00
Methylosmolene,3,1.12708,319.6,2016/4/19 22:00
Methylosmolene,8,0.925452,319.6,2016/4/19 22:00
AGOC-3A,7,0.897842,319.6,2016/4/19 22:00
Appluimonia,8,0.867929,319.6,2016/4/19 22:00
Methylosmolene,5,0.594729,319.6,2016/4/19 22:00
Chlorodinine,7,0.556646,319.6,2016/4/19 22:00
AGOC-3A,4,0.543606,319.6,2016/4/19 22:00
Methylosmolene,1,0.515493,319.6,2016/4/19 22:00
Chlorodinine,8,0.508681,319.6,2016/4/19 22:00
AGOC-3A,6,0.488288,319.6,2016/4/19 22:00
Chlorodinine,6,0.456025,319.6,2016/4/19 22:00
Chlorodinine,2,0.442476,319.6,2016/4/19 22:00
Methylosmolene,6,0.395081,319.6,2016/4/19 22:00
Methylosmolene,7,0.386358,319.6,2016/4/19 22:00
AGOC-3A,9,0.385131,319.6,2016/4/19 22:00
Methylosmolene,4,0.381291,319.6,2016/4/19 22:00
Appluimonia,9,0.368355,319.6,2016/4/19 22:00
AGOC-3A,5,0.346359,319.6,2016/4/19 22:00
AGOC-3A,1,0.299339,319.6,2016/4/19 22:00
Methylosmolene,9,0.286034,319.6,2016/4/19 22:00
AGOC-3A,3,0.275877,319.6,2016/4/19 22:00
Appluimonia,6,0.275696,319.6,2016/4/19 22:00
Appluimonia,4,0.243625,319.6,2016/4/19 22:00
Chlorodinine,1,0.239491,319.6,2016/4/19 22:00
AGOC-3A,8,0.235788,319.6,2016/4/19 22:00
Appluimonia,7,0.230629,319.6,2016/4/19 22:00
Appluimonia,5,0.178272,319.6,2016/4/19 22:00
Chlorodinine,5,0.150467,319.6,2016/4/19 22:00
Appluimonia,2,0.122515,319.6,2016/4/19 22:00
Chlorodinine,4,0.119676,319.6,2016/4/19 22:00
Methylosmolene,2,0.0951243,319.6,2016/4/19 22:00
Appluimonia,1,0.0884472,319.6,2016/4/19 22:00
AGOC-3A,2,0.0842854,319.6,2016/4/19 22:00
Chlorodinine,9,0.0101096,319.6,2016/4/19 22:00
Chlorodinine,3,3.21054,328.1,2016/4/19 23:00
Methylosmolene,3,2.78298,328.1,2016/4/19 23:00
Methylosmolene,7,1.49405,328.1,2016/4/19 23:00
AGOC-3A,3,0.830425,328.1,2016/4/19 23:00
Chlorodinine,6,0.790046,328.1,2016/4/19 23:00
Chlorodinine,2,0.759443,328.1,2016/4/19 23:00
Chlorodinine,8,0.640713,328.1,2016/4/19 23:00
Appluimonia,8,0.617918,328.1,2016/4/19 23:00
AGOC-3A,4,0.579112,328.1,2016/4/19 23:00
Methylosmolene,2,0.552949,328.1,2016/4/19 23:00
AGOC-3A,6,0.503742,328.1,2016/4/19 23:00
Chlorodinine,7,0.486806,328.1,2016/4/19 23:00
Appluimonia,4,0.478881,328.1,2016/4/19 23:00
Methylosmolene,9,0.457417,328.1,2016/4/19 23:00
AGOC-3A,8,0.428313,328.1,2016/4/19 23:00
Methylosmolene,6,0.375883,328.1,2016/4/19 23:00
AGOC-3A,2,0.358172,328.1,2016/4/19 23:00
Methylosmolene,5,0.347179,328.1,2016/4/19 23:00
AGOC-3A,9,0.328508,328.1,2016/4/19 23:00
Appluimonia,5,0.328047,328.1,2016/4/19 23:00
Methylosmolene,8,0.309909,328.1,2016/4/19 23:00
Appluimonia,6,0.297917,328.1,2016/4/19 23:00
Chlorodinine,9,0.279566,328.1,2016/4/19 23:00
AGOC-3A,5,0.266884,328.1,2016/4/19 23:00
Appluimonia,2,0.258391,328.1,2016/4/19 23:00
Chlorodinine,4,0.253557,328.1,2016/4/19 23:00
Appluimonia,3,0.251409,328.1,2016/4/19 23:00
Methylosmolene,4,0.214905,328.1,2016/4/19 23:00
AGOC-3A,7,0.198729,328.1,2016/4/19 23:00
Chlorodinine,5,0.185413,328.1,2016/4/19 23:00
Appluimonia,1,0.143978,328.1,2016/4/19 23:00
Chlorodinine,1,0.14144,328.1,2016/4/19 23:00
Methylosmolene,1,0.0527581,328.1,2016/4/19 23:00
Appluimonia,7,0.0394472,328.1,2016/4/19 23:00
AGOC-3A,1,0.0230282,328.1,2016/4/19 23:00
Appluimonia,9,0.0218027,328.1,2016/4/19 23:00
AGOC-3A,3,2.26863,328.1,2016/4/20 0:00
Chlorodinine,8,1.60344,328.1,2016/4/20 0:00
Appluimonia,3,1.52485,328.1,2016/4/20 0:00
Appluimonia,8,1.29267,328.1,2016/4/20 0:00
Methylosmolene,8,0.790904,328.1,2016/4/20 0:00
Methylosmolene,7,0.733256,328.1,2016/4/20 0:00
Appluimonia,2,0.672438,328.1,2016/4/20 0:00
Methylosmolene,6,0.605828,328.1,2016/4/20 0:00
Chlorodinine,3,0.601237,328.1,2016/4/20 0:00
Chlorodinine,6,0.590385,328.1,2016/4/20 0:00
Appluimonia,7,0.58022,328.1,2016/4/20 0:00
Methylosmolene,9,0.503586,328.1,2016/4/20 0:00
AGOC-3A,7,0.502171,328.1,2016/4/20 0:00
Chlorodinine,7,0.465529,328.1,2016/4/20 0:00
Chlorodinine,2,0.426565,328.1,2016/4/20 0:00
Chlorodinine,9,0.393782,328.1,2016/4/20 0:00
AGOC-3A,1,0.38854,328.1,2016/4/20 0:00
Methylosmolene,2,0.37715,328.1,2016/4/20 0:00
Methylosmolene,3,0.30407,328.1,2016/4/20 0:00
AGOC-3A,8,0.29952,328.1,2016/4/20 0:00
AGOC-3A,5,0.278016,328.1,2016/4/20 0:00
AGOC-3A,2,0.272447,328.1,2016/4/20 0:00
Methylosmolene,5,0.263587,328.1,2016/4/20 0:00
Chlorodinine,4,0.253116,328.1,2016/4/20 0:00
Chlorodinine,1,0.230232,328.1,2016/4/20 0:00
Methylosmolene,1,0.228469,328.1,2016/4/20 0:00
AGOC-3A,6,0.225123,328.1,2016/4/20 0:00
Methylosmolene,4,0.20452,328.1,2016/4/20 0:00
AGOC-3A,9,0.191284,328.1,2016/4/20 0:00
Appluimonia,4,0.181345,328.1,2016/4/20 0:00
AGOC-3A,4,0.178817,328.1,2016/4/20 0:00
Appluimonia,9,0.178255,328.1,2016/4/20 0:00
Appluimonia,5,0.104237,328.1,2016/4/20 0:00
Appluimonia,6,0.101543,328.1,2016/4/20 0:00
Chlorodinine,5,0.0210475,328.1,2016/4/20 0:00
Appluimonia,1,0.0172511,328.1,2016/4/20 0:00
Appluimonia,7,3.15231,328.1,2016/4/20 1:00
AGOC-3A,3,3.13794,328.1,2016/4/20 1:00
Chlorodinine,8,1.09298,328.1,2016/4/20 1:00
Methylosmolene,7,0.894091,328.1,2016/4/20 1:00
Chlorodinine,3,0.827999,328.1,2016/4/20 1:00
Methylosmolene,2,0.783768,328.1,2016/4/20 1:00
Appluimonia,8,0.778322,328.1,2016/4/20 1:00
AGOC-3A,4,0.752252,328.1,2016/4/20 1:00
AGOC-3A,6,0.712243,328.1,2016/4/20 1:00
AGOC-3A,7,0.603489,328.1,2016/4/20 1:00
Appluimonia,1,0.60039,328.1,2016/4/20 1:00
AGOC-3A,8,0.565178,328.1,2016/4/20 1:00
Chlorodinine,9,0.520088,328.1,2016/4/20 1:00
Chlorodinine,6,0.489859,328.1,2016/4/20 1:00
Chlorodinine,4,0.472912,328.1,2016/4/20 1:00
Appluimonia,6,0.418009,328.1,2016/4/20 1:00
Methylosmolene,8,0.39772,328.1,2016/4/20 1:00
AGOC-3A,5,0.381464,328.1,2016/4/20 1:00
Methylosmolene,6,0.333924,328.1,2016/4/20 1:00
Chlorodinine,2,0.290719,328.1,2016/4/20 1:00
Appluimonia,9,0.285983,328.1,2016/4/20 1:00
Appluimonia,2,0.24993,328.1,2016/4/20 1:00
Appluimonia,4,0.230001,328.1,2016/4/20 1:00
Appluimonia,3,0.207994,328.1,2016/4/20 1:00
Chlorodinine,5,0.182837,328.1,2016/4/20 1:00
Chlorodinine,1,0.178901,328.1,2016/4/20 1:00
Chlorodinine,7,0.173739,328.1,2016/4/20 1:00
AGOC-3A,9,0.148427,328.1,2016/4/20 1:00
Appluimonia,5,0.142968,328.1,2016/4/20 1:00
Methylosmolene,3,0.109455,328.1,2016/4/20 1:00
AGOC-3A,1,0.0933586,328.1,2016/4/20 1:00
Methylosmolene,5,0.0915759,328.1,2016/4/20 1:00
Methylosmolene,1,0.0789826,328.1,2016/4/20 1:00
Methylosmolene,9,0.0327548,328.1,2016/4/20 1:00
AGOC-3A,2,0.0294028,328.1,2016/4/20 1:00
Methylosmolene,4,0.013963,328.1,2016/4/20 1:00
Chlorodinine,3,1.72639,331.5,2016/4/20 2:00
AGOC-3A,3,1.7019,331.5,2016/4/20 2:00
Chlorodinine,7,1.69597,331.5,2016/4/20 2:00
Methylosmolene,2,0.747097,331.5,2016/4/20 2:00
AGOC-3A,7,0.664386,331.5,2016/4/20 2:00
AGOC-3A,9,0.587516,331.5,2016/4/20 2:00
AGOC-3A,6,0.578995,331.5,2016/4/20 2:00
Appluimonia,6,0.55559,331.5,2016/4/20 2:00
Chlorodinine,6,0.544858,331.5,2016/4/20 2:00
Appluimonia,7,0.473557,331.5,2016/4/20 2:00
Chlorodinine,9,0.453065,331.5,2016/4/20 2:00
Appluimonia,4,0.38785,331.5,2016/4/20 2:00
Chlorodinine,8,0.377513,331.5,2016/4/20 2:00
Appluimonia,3,0.369176,331.5,2016/4/20 2:00
Methylosmolene,7,0.359223,331.5,2016/4/20 2:00
Methylosmolene,5,0.326059,331.5,2016/4/20 2:00
Chlorodinine,5,0.307717,331.5,2016/4/20 2:00
Methylosmolene,6,0.300972,331.5,2016/4/20 2:00
Methylosmolene,3,0.27058,331.5,2016/4/20 2:00
Chlorodinine,2,0.230123,331.5,2016/4/20 2:00
Methylosmolene,8,0.227832,331.5,2016/4/20 2:00
Chlorodinine,4,0.21826,331.5,2016/4/20 2:00
Methylosmolene,4,0.187098,331.5,2016/4/20 2:00
AGOC-3A,2,0.17454,331.5,2016/4/20 2:00
Methylosmolene,9,0.158306,331.5,2016/4/20 2:00
Appluimonia,5,0.133556,331.5,2016/4/20 2:00
AGOC-3A,8,0.130792,331.5,2016/4/20 2:00
AGOC-3A,4,0.130552,331.5,2016/4/20 2:00
Appluimonia,2,0.11777,331.5,2016/4/20 2:00
Chlorodinine,1,0.111763,331.5,2016/4/20 2:00
Methylosmolene,1,0.0967445,331.5,2016/4/20 2:00
Appluimonia,9,0.0881879,331.5,2016/4/20 2:00
AGOC-3A,5,0.0654091,331.5,2016/4/20 2:00
AGOC-3A,1,0.0634533,331.5,2016/4/20 2:00
Appluimonia,1,0.0527246,331.5,2016/4/20 2:00
Appluimonia,8,0.00659506,331.5,2016/4/20 2:00
AGOC-3A,3,1.26786,331.5,2016/4/20 3:00
Appluimonia,3,1.02289,331.5,2016/4/20 3:00
Chlorodinine,3,0.950388,331.5,2016/4/20 3:00
Appluimonia,8,0.824978,331.5,2016/4/20 3:00
Methylosmolene,7,0.7961,331.5,2016/4/20 3:00
Appluimonia,7,0.717981,331.5,2016/4/20 3:00
AGOC-3A,8,0.641961,331.5,2016/4/20 3:00
Methylosmolene,9,0.510037,331.5,2016/4/20 3:00
Chlorodinine,6,0.483473,331.5,2016/4/20 3:00
Chlorodinine,4,0.438643,331.5,2016/4/20 3:00
Methylosmolene,6,0.438478,331.5,2016/4/20 3:00
Chlorodinine,1,0.41155,331.5,2016/4/20 3:00
AGOC-3A,7,0.389747,331.5,2016/4/20 3:00
Appluimonia,2,0.364745,331.5,2016/4/20 3:00
Methylosmolene,8,0.359186,331.5,2016/4/20 3:00
Chlorodinine,8,0.354292,331.5,2016/4/20 3:00
Methylosmolene,3,0.310938,331.5,2016/4/20 3:00
Methylosmolene,4,0.264946,331.5,2016/4/20 3:00
AGOC-3A,4,0.261553,331.5,2016/4/20 3:00
AGOC-3A,6,0.253406,331.5,2016/4/20 3:00
Appluimonia,9,0.251156,331.5,2016/4/20 3:00
AGOC-3A,1,0.225921,331.5,2016/4/20 3:00
Appluimonia,6,0.206805,331.5,2016/4/20 3:00
Chlorodinine,9,0.20088,331.5,2016/4/20 3:00
AGOC-3A,2,0.160324,331.5,2016/4/20 3:00
Chlorodinine,7,0.114881,331.5,2016/4/20 3:00
Chlorodinine,5,0.108137,331.5,2016/4/20 3:00
AGOC-3A,9,0.0955391,331.5,2016/4/20 3:00
Appluimonia,1,0.0853649,331.5,2016/4/20 3:00
Chlorodinine,2,0.0787274,331.5,2016/4/20 3:00
Methylosmolene,2,0.0628928,331.5,2016/4/20 3:00
AGOC-3A,5,0.0597916,331.5,2016/4/20 3:00
Appluimonia,4,0.0464211,331.5,2016/4/20 3:00
Appluimonia,5,0.039256,331.5,2016/4/20 3:00
Methylosmolene,1,0.0159372,331.5,2016/4/20 3:00
Methylosmolene,5,0.0123074,331.5,2016/4/20 3:00
AGOC-3A,3,1.41738,331.5,2016/4/20 4:00
Appluimonia,7,1.16303,331.5,2016/4/20 4:00
Chlorodinine,3,0.975932,331.5,2016/4/20 4:00
Appluimonia,1,0.680439,331.5,2016/4/20 4:00
Chlorodinine,4,0.589403,331.5,2016/4/20 4:00
AGOC-3A,4,0.547409,331.5,2016/4/20 4:00
Appluimonia,6,0.536144,331.5,2016/4/20 4:00
Chlorodinine,5,0.506184,331.5,2016/4/20 4:00
Methylosmolene,6,0.465721,331.5,2016/4/20 4:00
AGOC-3A,1,0.437457,331.5,2016/4/20 4:00
Appluimonia,4,0.429317,331.5,2016/4/20 4:00
Chlorodinine,9,0.424034,331.5,2016/4/20 4:00
Appluimonia,2,0.368449,331.5,2016/4/20 4:00
Chlorodinine,1,0.343687,331.5,2016/4/20 4:00
AGOC-3A,2,0.33607,331.5,2016/4/20 4:00
Methylosmolene,9,0.310007,331.5,2016/4/20 4:00
Methylosmolene,2,0.274806,331.5,2016/4/20 4:00
Appluimonia,3,0.257085,331.5,2016/4/20 4:00
Chlorodinine,8,0.256921,331.5,2016/4/20 4:00
AGOC-3A,6,0.255896,331.5,2016/4/20 4:00
AGOC-3A,7,0.240772,331.5,2016/4/20 4:00
Methylosmolene,4,0.236246,331.5,2016/4/20 4:00
Chlorodinine,7,0.198215,331.5,2016/4/20 4:00
Methylosmolene,7,0.182963,331.5,2016/4/20 4:00
AGOC-3A,8,0.170344,331.5,2016/4/20 4:00
Methylosmolene,5,0.168131,331.5,2016/4/20 4:00
Appluimonia,8,0.165861,331.5,2016/4/20 4:00
Chlorodinine,6,0.156683,331.5,2016/4/20 4:00
Appluimonia,5,0.154675,331.5,2016/4/20 4:00
Methylosmolene,3,0.149387,331.5,2016/4/20 4:00
Methylosmolene,8,0.146319,331.5,2016/4/20 4:00
AGOC-3A,5,0.119108,331.5,2016/4/20 4:00
Methylosmolene,1,0.10705,331.5,2016/4/20 4:00
AGOC-3A,9,0.091202,331.5,2016/4/20 4:00
Chlorodinine,2,0.0549474,331.5,2016/4/20 4:00
Appluimonia,9,0.0546639,331.5,2016/4/20 4:00
Appluimonia,3,1.14072,341.8,2016/4/20 5:00
Chlorodinine,3,0.861285,341.8,2016/4/20 5:00
Appluimonia,6,0.726183,341.8,2016/4/20 5:00
Methylosmolene,1,0.703733,341.8,2016/4/20 5:00
Chlorodinine,2,0.661201,341.8,2016/4/20 5:00
AGOC-3A,7,0.631082,341.8,2016/4/20 5:00
Appluimonia,8,0.616713,341.8,2016/4/20 5:00
AGOC-3A,6,0.580898,341.8,2016/4/20 5:00
AGOC-3A,4,0.573705,341.8,2016/4/20 5:00
Methylosmolene,2,0.548321,341.8,2016/4/20 5:00
Methylosmolene,3,0.467738,341.8,2016/4/20 5:00
Chlorodinine,7,0.462649,341.8,2016/4/20 5:00
Methylosmolene,6,0.455946,341.8,2016/4/20 5:00
Appluimonia,5,0.447604,341.8,2016/4/20 5:00
AGOC-3A,8,0.446262,341.8,2016/4/20 5:00
Methylosmolene,4,0.392439,341.8,2016/4/20 5:00
Appluimonia,2,0.383994,341.8,2016/4/20 5:00
Appluimonia,9,0.371538,341.8,2016/4/20 5:00
Chlorodinine,9,0.312723,341.8,2016/4/20 5:00
Chlorodinine,4,0.297621,341.8,2016/4/20 5:00
Chlorodinine,8,0.278818,341.8,2016/4/20 5:00
Appluimonia,4,0.271608,341.8,2016/4/20 5:00
AGOC-3A,1,0.265883,341.8,2016/4/20 5:00
AGOC-3A,3,0.250842,341.8,2016/4/20 5:00
AGOC-3A,2,0.249406,341.8,2016/4/20 5:00
Chlorodinine,6,0.248314,341.8,2016/4/20 5:00
Chlorodinine,1,0.237621,341.8,2016/4/20 5:00
Methylosmolene,8,0.20029,341.8,2016/4/20 5:00
Methylosmolene,9,0.175159,341.8,2016/4/20 5:00
Appluimonia,1,0.160119,341.8,2016/4/20 5:00
AGOC-3A,5,0.128495,341.8,2016/4/20 5:00
Methylosmolene,7,0.122988,341.8,2016/4/20 5:00
Chlorodinine,5,0.11222,341.8,2016/4/20 5:00
Appluimonia,7,0.0434047,341.8,2016/4/20 5:00
Methylosmolene,5,0.0350324,341.8,2016/4/20 5:00
AGOC-3A,9,0.0023512,341.8,2016/4/20 5:00
Chlorodinine,3,1.16279,341.8,2016/4/20 6:00
Appluimonia,3,1.15912,341.8,2016/4/20 6:00
Chlorodinine,7,1.03797,341.8,2016/4/20 6:00
Chlorodinine,2,1.00561,341.8,2016/4/20 6:00
Methylosmolene,3,0.965827,341.8,2016/4/20 6:00
Methylosmolene,8,0.837119,341.8,2016/4/20 6:00
AGOC-3A,8,0.817308,341.8,2016/4/20 6:00
Appluimonia,6,0.727813,341.8,2016/4/20 6:00
Appluimonia,7,0.695673,341.8,2016/4/20 6:00
AGOC-3A,3,0.664697,341.8,2016/4/20 6:00
Chlorodinine,1,0.632025,341.8,2016/4/20 6:00
Methylosmolene,4,0.580251,341.8,2016/4/20 6:00
AGOC-3A,4,0.50734,341.8,2016/4/20 6:00
AGOC-3A,6,0.47564,341.8,2016/4/20 6:00
Chlorodinine,5,0.468885,341.8,2016/4/20 6:00
Chlorodinine,4,0.468617,341.8,2016/4/20 6:00
Appluimonia,8,0.448604,341.8,2016/4/20 6:00
Chlorodinine,9,0.419311,341.8,2016/4/20 6:00
Methylosmolene,2,0.386317,341.8,2016/4/20 6:00
Methylosmolene,6,0.377146,341.8,2016/4/20 6:00
AGOC-3A,2,0.304837,341.8,2016/4/20 6:00
Chlorodinine,6,0.297306,341.8,2016/4/20 6:00
Appluimonia,4,0.285614,341.8,2016/4/20 6:00
AGOC-3A,7,0.274627,341.8,2016/4/20 6:00
Appluimonia,5,0.224883,341.8,2016/4/20 6:00
AGOC-3A,5,0.192424,341.8,2016/4/20 6:00
Chlorodinine,8,0.187395,341.8,2016/4/20 6:00
Appluimonia,9,0.187116,341.8,2016/4/20 6:00
AGOC-3A,1,0.18635,341.8,2016/4/20 6:00
Methylosmolene,7,0.174554,341.8,2016/4/20 6:00
Methylosmolene,1,0.139242,341.8,2016/4/20 6:00
Methylosmolene,5,0.119172,341.8,2016/4/20 6:00
Appluimonia,2,0.111383,341.8,2016/4/20 6:00
Methylosmolene,9,0.0836897,341.8,2016/4/20 6:00
AGOC-3A,9,0.0716239,341.8,2016/4/20 6:00
Appluimonia,1,0.024382,341.8,2016/4/20 6:00
Methylosmolene,3,2.74204,341.8,2016/4/20 7:00
Appluimonia,7,2.57191,341.8,2016/4/20 7:00
Methylosmolene,7,1.14948,341.8,2016/4/20 7:00
Appluimonia,6,0.758033,341.8,2016/4/20 7:00
Chlorodinine,7,0.754229,341.8,2016/4/20 7:00
AGOC-3A,7,0.663986,341.8,2016/4/20 7:00
AGOC-3A,6,0.628737,341.8,2016/4/20 7:00
Chlorodinine,1,0.512554,341.8,2016/4/20 7:00
Chlorodinine,8,0.47465,341.8,2016/4/20 7:00
Methylosmolene,5,0.445106,341.8,2016/4/20 7:00
AGOC-3A,4,0.398302,341.8,2016/4/20 7:00
Methylosmolene,1,0.349816,341.8,2016/4/20 7:00
AGOC-3A,9,0.331646,341.8,2016/4/20 7:00
Chlorodinine,9,0.330451,341.8,2016/4/20 7:00
Chlorodinine,2,0.295183,341.8,2016/4/20 7:00
Chlorodinine,6,0.278597,341.8,2016/4/20 7:00
AGOC-3A,2,0.271771,341.8,2016/4/20 7:00
Methylosmolene,6,0.269436,341.8,2016/4/20 7:00
Methylosmolene,2,0.248913,341.8,2016/4/20 7:00
Chlorodinine,4,0.233552,341.8,2016/4/20 7:00
Methylosmolene,4,0.212571,341.8,2016/4/20 7:00
AGOC-3A,8,0.204328,341.8,2016/4/20 7:00
Chlorodinine,3,0.182689,341.8,2016/4/20 7:00
Chlorodinine,5,0.17012,341.8,2016/4/20 7:00
Appluimonia,8,0.164002,341.8,2016/4/20 7:00
Methylosmolene,9,0.137083,341.8,2016/4/20 7:00
AGOC-3A,3,0.128124,341.8,2016/4/20 7:00
Appluimonia,1,0.126312,341.8,2016/4/20 7:00
Appluimonia,3,0.119331,341.8,2016/4/20 7:00
Appluimonia,5,0.110932,341.8,2016/4/20 7:00
Appluimonia,4,0.108045,341.8,2016/4/20 7:00
Appluimonia,2,0.0943958,341.8,2016/4/20 7:00
Methylosmolene,8,0.0711194,341.8,2016/4/20 7:00
Appluimonia,9,0.0376529,341.8,2016/4/20 7:00
AGOC-3A,5,0.0232995,341.8,2016/4/20 7:00
AGOC-3A,1,0.0191706,341.8,2016/4/20 7:00
Chlorodinine,3,2.18345,341.9,2016/4/20 8:00
Methylosmolene,3,2.08142,341.9,2016/4/20 8:00
AGOC-3A,3,1.51309,341.9,2016/4/20 8:00
AGOC-3A,8,1.08849,341.9,2016/4/20 8:00
Chlorodinine,5,0.788099,341.9,2016/4/20 8:00
Appluimonia,3,0.674326,341.9,2016/4/20 8:00
Chlorodinine,8,0.57331,341.9,2016/4/20 8:00
Appluimonia,6,0.560313,341.9,2016/4/20 8:00
Appluimonia,8,0.540455,341.9,2016/4/20 8:00
